estacion_id,fecha,lluvia_total,temp_media,temp_max,temp_min,pet,spei_3,spei_6,spei_12
PILAR,2008-03-31,25.0000,25.2597,32.7258,19.3097,128.0398,-1.9200,-2.3423,-1.9051
PILAR,2008-04-30,131.0000,20.6267,28.1600,14.5333,81.4762,-0.6937,-2.4264,-1.9354
PILAR,2008-05-31,10.0000,17.2113,24.9548,11.2177,57.5537,-1.1837,-2.4640,-2.2430
PILAR,2008-06-30,29.7000,13.8467,19.6100,9.5000,32.7282,-0.4966,-1.8079,-2.1119
PILAR,2008-07-31,36.3000,18.8355,25.8806,14.2581,73.1937,-1.0843,-1.3691,-2.2200
PILAR,2008-08-31,35.0000,16.8774,24.6323,11.2226,52.5376,-0.8720,-1.5956,-2.2076
PILAR,2008-09-30,59.0000,17.0167,25.2033,10.9967,47.3784,-0.7717,-0.9726,-2.0878
PILAR,2008-10-31,292.0000,21.8081,28.4323,16.8032,85.4544,0.6598,-0.2351,-1.5951
PILAR,2008-11-30,73.0000,24.7283,31.1833,19.2733,104.9868,0.5845,-0.1677,-1.5612
PILAR,2008-12-31,30.5000,26.4548,34.2323,19.3806,125.4850,-0.0041,-0.5800,-1.5390
PILAR,2009-01-31,90.0000,25.3548,32.5258,19.6613,115.4382,-1.5799,-0.5267,-1.2611
PILAR,2009-02-28,280.5000,25.8821,32.2357,21.4429,97.8056,-0.1059,0.3241,-0.7723
PILAR,2009-03-31,23.5000,25.4452,33.5032,19.3032,130.3865,-0.1771,-0.1624,-0.7836
PILAR,2009-04-30,25.2000,21.9067,31.3333,15.6433,94.6108,-0.4490,-1.5232,-1.1437
PILAR,2009-05-31,90.0000,18.9742,26.3419,14.1258,73.3172,-1.6384,-1.2524,-0.9472
PILAR,2009-06-30,25.9000,13.3400,21.1267,7.6533,29.8354,-0.8665,-0.7856,-0.9500
PILAR,2009-07-31,59.5000,12.5516,20.1097,7.4323,26.7221,-0.2064,-0.5096,-0.7421
PILAR,2009-08-31,38.9000,17.6226,24.7355,11.8258,58.4858,-0.4309,-1.5482,-0.7481
PILAR,2009-09-30,83.2000,17.9467,25.0600,13.0667,54.0690,-0.2258,-0.8250,-0.6967
PILAR,2009-10-31,125.1000,22.1710,29.3032,15.9806,89.0282,-0.2058,-0.3321,-1.2122
PILAR,2009-11-30,318.7000,26.7800,32.5600,22.4933,127.9579,0.9390,0.3894,-0.5451
PILAR,2009-12-31,194.1000,26.2516,31.8161,22.2871,123.1055,1.1420,0.6726,-0.0812
PILAR,2010-01-31,103.2000,27.1226,33.1355,22.8710,136.4621,0.8020,0.4238,-0.1025
PILAR,2010-02-28,65.0000,28.1536,34.8571,24.1286,120.5193,-0.6050,0.2835,-0.7785
PILAR,2010-03-31,105.0000,25.7161,32.4194,21.0000,133.8607,-1.3079,0.0493,-0.5509
PILAR,2010-04-30,83.0000,20.6233,27.2600,15.7833,81.4435,-1.0508,-0.0953,-0.3493
PILAR,2010-05-31,158.9000,15.8419,21.5097,11.8032,46.8480,0.0260,-0.4408,-0.0858
PILAR,2010-06-30,6.0000,16.1433,21.6933,11.8133,47.9042,-0.0501,-0.9831,-0.1897
PILAR,2010-07-31,179.0000,14.4258,21.2258,9.8323,37.7496,0.7152,-0.1683,0.1039
PILAR,2010-08-31,29.0000,15.5710,22.2903,10.1871,43.0138,0.0294,0.0074,0.1187
PILAR,2010-09-30,107.8000,18.4067,24.9533,13.9867,57.5750,0.5387,0.3269,0.1745
PILAR,2010-10-31,130.4000,19.9290,26.2452,14.7645,68.3271,0.1039,0.5592,0.2429
PILAR,2010-11-30,37.5000,22.4267,29.9400,15.3900,82.3764,-0.0754,-0.0652,-0.3974
PILAR,2010-12-31,358.2000,25.7032,31.9419,20.9226,116.8200,0.9520,1.0155,0.0704
PILAR,2011-01-31,103.3000,27.7290,33.6323,23.0968,144.1627,0.4222,0.3455,0.0501
PILAR,2011-02-28,203.8000,25.5821,30.7500,21.9893,95.0154,1.1965,0.8058,0.4791
PILAR,2011-03-31,47.5000,24.7613,31.1484,20.1258,121.8598,-0.5312,0.3385,0.3624
PILAR,2011-04-30,193.2000,21.8867,28.2667,17.0400,94.3965,0.3000,0.4804,0.6100
PILAR,2011-05-31,39.0000,18.5613,24.1484,14.3226,69.4201,-0.5282,0.5353,0.2448
PILAR,2011-06-30,65.0000,15.7133,20.8933,11.6133,44.7989,0.0482,-0.3723,0.4059
PILAR,2011-07-31,86.9000,15.1258,21.3161,10.6065,42.4617,-0.2753,-0.0035,0.1535
PILAR,2011-08-31,7.8000,16.2484,24.0710,10.4839,47.8101,-0.3345,-0.6654,0.0845
PILAR,2011-09-30,76.4000,19.6367,27.3333,12.9267,67.6041,-0.4058,-0.2849,-0.0267
PILAR,2011-10-31,224.7000,22.2226,27.8968,17.0323,89.5436,0.1362,-0.1272,0.1684
PILAR,2011-11-30,232.2000,24.2500,30.8267,18.9000,100.0174,1.0378,0.5256,0.6239
PILAR,2011-12-31,61.5000,25.7419,33.0516,19.3871,117.2573,0.7161,0.2305,-0.1546
PILAR,2012-01-31,180.6000,26.7129,34.3484,19.7548,131.4023,0.2579,0.2495,0.0888
PILAR,2012-02-29,112.5000,27.4621,34.5724,22.7172,117.3506,-0.5634,0.3876,-0.2195
PILAR,2012-03-31,161.0000,24.4484,32.0452,18.3935,118.0727,0.0406,0.5184,0.0985
PILAR,2012-04-30,220.9000,20.8367,26.4267,17.4067,83.5510,0.5279,0.5267,0.2005
PILAR,2012-05-31,67.0000,19.3484,26.0968,14.7774,76.9592,0.5008,-0.0393,0.2542
PILAR,2012-06-30,63.2000,16.2900,23.0867,11.6067,48.9920,0.3460,0.2467,0.2385
PILAR,2012-07-31,27.0000,13.5613,21.4323,8.3806,32.3806,-0.4971,0.0250,0.1070
PILAR,2012-08-31,80.9000,19.0355,27.5290,14.4903,70.8271,-0.3702,0.0865,0.2392
PILAR,2012-09-30,28.0000,20.9567,30.1467,14.4600,79.4537,-0.7986,-0.3157,0.0800
PILAR,2012-10-31,137.8000,23.7419,31.7097,18.4065,105.5201,-0.5484,-0.8049,-0.1990
PILAR,2012-11-30,56.0000,25.2533,32.0467,18.4667,110.6074,-0.9863,-1.0289,-0.7307
PILAR,2012-12-31,284.8000,27.6806,33.4710,22.9677,140.4186,0.2381,-0.4031,-0.1623
PILAR,2013-01-31,125.5000,27.3129,32.9097,21.4258,138.8516,-0.0225,-0.4392,-0.3358
PILAR,2013-02-28,121.8000,25.8143,33.9500,20.7857,97.1703,0.4223,-0.3735,-0.2536
PILAR,2013-03-31,153.5000,22.7581,29.0581,18.4129,98.8343,-0.0841,0.0815,-0.2210
PILAR,2013-04-30,157.0000,21.9000,28.2267,17.4800,94.5393,0.3468,0.2040,-0.4307
PILAR,2013-05-31,71.4000,18.3355,23.9806,14.2129,67.3425,0.2332,0.4344,-0.3910
PILAR,2013-06-30,169.8000,15.9733,21.9867,12.2367,46.6617,0.6027,0.3521,-0.0892
PILAR,2013-07-31,76.6000,16.1355,22.8677,11.3419,49.8499,0.4131,0.5064,-0.0022
PILAR,2013-08-31,48.5000,14.6290,21.8516,9.5742,36.8411,0.4540,0.4570,0.0020
PILAR,2013-09-30,61.6000,18.5400,25.7600,13.8133,58.6159,-0.2315,0.2554,0.1473
PILAR,2013-10-31,239.2000,22.5290,29.3194,16.9226,92.6404,0.4521,0.5797,0.4447
PILAR,2013-11-30,264.1000,24.6633,30.6133,19.9733,104.3030,1.1967,1.1353,0.9769
PILAR,2013-12-31,45.6000,27.2726,33.3000,22.4237,135.3358,0.7419,0.3615,0.3941
PILAR,2014-01-31,155.0000,28.0645,34.2323,23.1183,148.5315,-0.0218,0.2819,0.4449
PILAR,2014-02-28,127.0000,27.4179,34.1214,22.9929,112.8517,-0.9534,0.2917,0.4181
PILAR,2014-03-31,438.9000,23.2742,29.1419,18.7677,104.4925,1.4089,1.4689,1.1085
PILAR,2014-04-30,268.7000,21.7667,26.7867,18.2267,93.1169,2.1379,1.5617,1.3735
PILAR,2014-05-31,157.0000,18.6000,24.3194,14.6323,69.7801,2.4297,1.3269,1.5636
PILAR,2014-06-30,168.9000,16.2000,21.8933,12.6600,48.3228,1.5370,1.9845,1.5578
PILAR,2014-07-31,88.0000,16.7839,22.4258,12.7032,54.9718,0.8640,2.0629,1.5720
PILAR,2014-08-31,0.0000,19.0000,26.1355,13.7935,70.4998,0.0165,1.8095,1.3844
PILAR,2014-09-30,156.3000,21.1100,26.7533,16.7133,80.9047,-0.2526,0.9641,1.5500
PILAR,2014-10-31,77.0000,25.1355,31.8774,20.2742,121.5707,-0.7505,0.1352,1.1064
PILAR,2014-11-30,209.3000,23.9667,30.7067,19.2200,97.1415,0.3535,0.2356,0.9925
PILAR,2014-12-31,294.6000,25.0516,30.6968,20.4000,109.6056,0.9224,0.4867,1.6312
PILAR,2015-01-31,185.0000,26.7387,33.1871,22.9484,131.7177,1.3879,0.5633,1.7358
PILAR,2015-02-28,174.8000,26.3929,32.5143,22.2286,102.6669,1.2018,1.0755,1.8639
PILAR,2015-03-31,141.9000,25.2097,31.6452,20.8194,127.4115,0.3367,0.8623,1.1348
PILAR,2015-04-30,216.0000,22.6600,28.2267,18.2767,102.8945,0.6551,1.3993,0.9855
PILAR,2015-05-31,195.6000,19.3452,24.1806,15.8839,76.9274,0.8911,1.4204,1.0610
PILAR,2015-06-30,107.1000,18.2000,23.5000,14.7467,64.5144,1.0292,0.9394,0.8728
PILAR,2015-07-31,41.0000,16.4403,22.2419,12.3710,52.2207,0.3919,0.7080,0.7642
PILAR,2015-08-31,55.8000,20.5742,26.7161,15.9613,85.9023,-0.4817,0.3205,0.8634
PILAR,2015-09-30,12.5000,19.9700,27.1533,14.3933,70.4889,-1.1708,0.0281,0.5318
PILAR,2015-10-31,171.7000,21.7387,27.1677,17.2903,84.7814,-0.4973,-0.0816,0.8587
PILAR,2015-11-30,124.7000,23.7100,28.6600,19.5000,94.5794,-0.1251,-0.4711,0.6561
PILAR,2015-12-31,272.0000,26.2032,30.8452,22.3484,122.5430,0.9909,-0.0046,0.5669
PILAR,2016-01-31,410.3000,28.2613,33.6516,23.9419,151.1302,1.7800,1.0209,1.0719
PILAR,2016-02-29,144.5000,27.9724,33.0138,24.2552,122.8391,1.7434,1.1978,0.9507
PILAR,2016-03-31,190.0000,23.2710,28.2129,19.6645,104.4566,1.4605,1.6631,1.1209
PILAR,2016-04-30,128.6000,23.5767,28.9034,20.1200,113.5394,0.2392,1.4345,0.8852
PILAR,2016-05-31,18.8000,15.7613,20.3097,12.3355,46.2582,-0.0417,1.2451,0.5221
PILAR,2016-06-30,137.5000,12.4533,18.7600,7.5200,25.1524,0.1134,1.1198,0.6973
PILAR,2016-07-31,23.0000,15.6000,21.8419,10.8903,45.8435,-0.1072,0.0664,0.6684
PILAR,2016-08-31,82.0000,17.5097,25.2194,12.3032,57.5600,0.1927,0.0778,0.8034
PILAR,2016-09-30,53.0000,17.3667,25.6333,11.7400,49.8345,-0.4594,-0.2721,0.9524
PILAR,2016-10-31,402.8000,21.3710,27.1000,17.1355,81.2655,1.3819,0.9286,1.5028
PILAR,2016-11-30,193.6000,23.1500,29.3733,18.3200,89.1306,1.7386,1.3763,1.6707
PILAR,2016-12-31,368.9000,26.0677,31.1806,21.9290,120.9761,2.7235,1.8046,1.8887
PILAR,2017-01-31,113.0000,27.5226,33.3419,23.1806,141.5129,1.2650,1.7872,1.2374
PILAR,2017-02-28,150.7000,26.1929,32.7286,21.6643,100.7464,1.0049,1.8649,1.3035
PILAR,2017-03-31,90.8000,24.7806,31.0419,20.2839,122.0964,-0.5533,1.7598,1.0275
PILAR,2017-04-30,516.2000,20.6867,25.7900,16.8667,82.0658,1.8402,2.0972,1.9820
PILAR,2017-05-31,316.5000,19.3194,24.2194,16.2323,76.6729,2.6053,2.4813,2.5451
PILAR,2017-06-30,61.0000,16.7300,21.9867,13.1800,52.3431,2.7561,1.7864,2.3304
PILAR,2017-07-31,3.5000,18.0419,26.0710,12.8968,65.7760,0.5847,1.6822,2.2475
PILAR,2017-08-31,73.0000,19.3194,26.4742,14.2387,73.4782,-0.8488,1.5231,2.1948
PILAR,2017-09-30,77.8000,20.6900,27.2900,16.0867,76.9675,-0.9030,1.6249,2.1899
PILAR,2017-10-31,195.3000,21.6387,27.8387,16.7290,83.8165,0.1808,0.5153,1.7336
PILAR,2017-11-30,165.5000,23.1000,29.6233,16.9333,88.6535,0.6001,-0.1404,1.6719
PILAR,2017-12-31,65.5000,27.2161,33.8000,22.0452,134.6415,0.2221,-0.4851,0.9341
PILAR,2018-01-31,433.2000,26.2387,32.3677,21.4968,125.6877,1.2244,0.9843,1.7143
PILAR,2018-02-28,42.0000,26.2464,32.5643,21.5500,101.2587,0.5474,0.7753,1.4678
PILAR,2018-03-31,113.5000,24.4677,31.3387,19.1935,118.3049,0.8771,0.7549,1.5281
PILAR,2018-04-30,24.0000,24.9633,31.6900,20.0333,130.8465,-1.7318,-0.1010,0.2088
PILAR,2018-05-31,438.4000,20.1484,26.3161,15.8516,85.1023,0.8681,0.9622,0.5020
PILAR,2018-06-30,1.5000,14.6533,21.1933,9.4333,37.6677,0.7095,1.0767,0.3874
PILAR,2018-07-31,9.0000,14.6484,20.1194,10.4032,39.2121,1.0899,-0.2227,0.4695
PILAR,2018-08-31,31.3000,14.5839,24.1774,8.8613,36.5594,-0.9711,0.0071,0.4573
PILAR,2018-09-30,128.5000,21.1200,27.7867,16.0800,80.9999,-0.4134,0.2205,0.5757
PILAR,2018-10-31,238.0000,22.2290,28.3742,17.6710,89.6082,0.6078,1.1580,0.6683
PILAR,2018-11-30,252.0000,25.0700,30.0133,20.6800,108.6248,1.3365,0.3988,0.8327
PILAR,2018-12-31,167.7000,26.3032,32.1323,21.2516,123.7072,1.3203,0.7007,1.1057
PILAR,2019-01-31,161.1000,27.6774,32.6710,23.7871,143.4975,0.6822,0.8734,0.3889
PILAR,2019-02-28,95.5000,25.9250,32.0429,21.5571,98.2081,-0.1261,0.8825,0.5333
PILAR,2019-03-31,141.0000,23.6774,29.4065,19.4194,109.0445,-0.1984,0.8270,0.6259
PILAR,2019-04-30,209.1000,22.0533,27.2000,17.9133,96.1910,0.3490,0.6983,1.1606
PILAR,2019-05-31,532.6000,19.7903,23.4000,17.2935,81.3971,2.4253,1.7317,1.3891
PILAR,2019-06-30,3.0000,18.9600,24.1767,14.9933,71.4106,2.0208,1.3744,1.3144
PILAR,2019-07-31,112.0000,15.0871,20.8452,10.6258,42.1925,1.8394,1.5429,1.5441
PILAR,2019-08-31,0.0000,16.6516,24.0677,11.7226,50.8099,-0.8167,1.3878,1.4402
PILAR,2019-09-30,0.5000,19.6767,26.9267,13.7333,67.9465,-0.8101,1.0543,1.1728
PILAR,2019-10-31,111.0000,22.9065,29.4581,18.2387,96.5411,-1.2040,0.7044,0.8512
PILAR,2019-11-30,190.0000,26.1500,32.8267,21.0067,120.6150,-0.3859,-0.9178,0.6685
PILAR,2019-12-31,68.0000,25.9097,32.8065,19.9226,119.1633,-0.2848,-0.8321,0.4279
PILAR,2020-01-31,165.5000,26.6194,33.3710,21.3419,130.2629,-0.1585,-1.0056,0.4730
PILAR,2020-02-29,93.5000,25.5379,32.2379,20.3655,97.9872,-0.6222,-0.7745,0.4685
PILAR,2020-03-31,45.4000,26.2194,34.4871,19.7290,140.4581,-0.9196,-0.9109,0.1383
PILAR,2020-04-30,34.0000,21.0733,29.1633,14.2067,85.9267,-1.5724,-1.2560,-0.3101
PILAR,2020-05-31,32.4000,17.4129,25.7710,11.3032,59.2419,-1.7562,-1.8093,-1.7708
PILAR,2020-06-30,67.0000,18.1900,25.0500,12.7200,64.4264,-1.0034,-1.4917,-1.5358
PILAR,2020-07-31,24.5000,14.9161,22.7387,9.2774,41.0155,-0.7580,-1.7971,-1.8225
PILAR,2020-08-31,7.0000,18.3419,27.7161,11.8323,64.5929,-0.9704,-2.1355,-1.8455
PILAR,2020-09-30,25.0000,20.3333,28.5067,14.1467,73.7157,-1.3474,-1.8387,-1.7822
PILAR,2020-10-31,107.0000,23.7774,31.9194,17.3548,105.9121,-1.2145,-1.5231,-1.8274
PILAR,2020-11-30,254.0000,24.3033,32.0333,17.7000,100.5643,0.1467,-0.5917,-1.5478
PILAR,2020-12-31,83.8000,25.6484,32.4484,20.1097,116.2023,0.2384,-0.7584,-1.4868
PILAR,2021-01-31,200.0000,26.1387,32.8065,21.5419,124.5019,0.6385,-0.3313,-1.3575
PILAR,2021-02-28,65.0000,25.7036,32.1500,20.0857,96.1390,-0.4138,-0.2151,-1.4429
PILAR,2021-03-31,252.8000,24.3645,31.4000,18.8581,117.0697,0.5525,0.5311,-0.7331
PILAR,2021-04-30,152.2000,21.9100,27.9200,17.5933,94.6465,0.4572,0.7405,-0.4173
PILAR,2021-05-31,28.5000,16.9774,24.1226,11.5742,55.6318,0.4786,0.0408,-0.4181
PILAR,2021-06-30,63.0000,14.7000,20.8433,10.3333,37.9662,-0.1466,0.2732,-0.3548
PILAR,2021-07-31,0.0000,15.0290,24.1806,9.0226,41.7905,-0.7790,-0.2129,-0.4261
PILAR,2021-08-31,6.5000,17.8581,26.9065,11.1548,60.4451,-0.9645,-0.3130,-0.4157
PILAR,2021-09-30,199.0000,21.1467,29.1967,14.8767,81.2540,-0.3508,-0.3933,0.0425
PILAR,2021-10-31,66.5000,21.7726,28.1226,16.0774,85.1097,-0.2084,-0.7487,-0.0105
PILAR,2021-11-30,265.5000,25.2000,30.5433,19.3467,110.0284,0.9325,0.0647,-0.0050
PILAR,2021-12-31,26.7000,26.6597,34.1177,20.1484,127.9108,-0.2665,-0.4833,-0.1924
PILAR,2022-01-31,20.0000,31.5194,38.2355,23.0645,198.1455,-1.3555,-1.1529,-0.9225
PILAR,2022-02-28,38.0000,28.7821,36.9214,20.7571,127.3100,-3.8710,-1.3436,-1.0997
PILAR,2022-03-31,177.0000,24.1452,31.0774,17.8903,114.4707,-2.0258,-1.6588,-1.3285
PILAR,2022-04-30,288.0000,21.5000,26.4333,17.0200,90.3106,0.5039,-0.5323,-0.8962
PILAR,2022-05-31,66.3000,16.4419,22.1065,12.1452,51.3772,1.0330,-1.2319,-0.7709
PILAR,2022-06-30,76.7000,13.8800,19.5200,9.7000,32.9241,0.9412,-0.5118,-0.7157
PILAR,2022-07-31,31.0000,19.1290,25.9871,14.2194,76.0583,-0.4032,0.0673,-0.7253
PILAR,2022-08-31,22.0000,17.0452,25.1452,11.1677,53.8434,-0.7065,0.2988,-0.6606
PILAR,2022-09-30,32.0000,17.1700,25.3533,11.1267,48.4453,-1.1270,-0.0219,-1.0617
PILAR,2022-10-31,125.0000,20.8516,28.1935,15.3613,76.4508,-0.4881,-0.6881,-0.8584
PILAR,2022-11-30,98.0000,22.6633,29.9167,15.5000,84.5514,-0.2062,-0.6951,-1.2946
PILAR,2022-12-31,41.0000,27.2710,34.7355,20.6774,135.3159,-0.7011,-1.4080,-1.2729
PILAR,2023-01-31,124.0000,28.0194,35.7387,21.7161,147.9388,-1.2114,-1.2915,-0.8016
PILAR,2023-02-28,12.0000,26.9000,34.5893,20.8214,107.6342,-2.1069,-1.6532,-0.8204
PILAR,2023-03-31,167.0000,26.7032,34.1355,21.6194,146.9812,-1.1726,-1.4428,-0.9478
PILAR,2023-04-30,81.5000,21.0267,27.6167,16.1133,85.4551,-1.0275,-1.7492,-1.5822
PILAR,2023-05-31,122.5000,18.4387,24.2000,14.8000,68.2876,-0.0585,-1.5094,-1.4545
PILAR,2023-06-30,24.0000,17.9100,23.7133,13.7133,61.9925,-0.4119,-1.1985,-1.7228
PILAR,2023-07-31,61.6000,17.0677,23.3194,12.4258,57.3089,-0.3602,-1.0504,-1.5597
PILAR,2023-08-31,42.5000,19.7581,27.5968,13.8323,77.6903,-0.9518,-0.7483,-1.5707
PILAR,2023-09-30,143.1000,20.7033,26.8667,16.2733,77.0907,-0.2699,-0.5306,-1.3054
PILAR,2023-10-31,212.5000,22.3452,29.3323,17.0581,90.7748,0.4055,0.0198,-1.0773
PILAR,2023-11-30,248.7000,25.1800,30.2400,21.6667,109.8118,1.2778,0.3604,-0.7010
PILAR,2023-12-31,168.0000,26.7226,32.2129,23.2710,128.6614,1.1522,0.6539,-0.3185
PJC,2000-01-31,123.5000,26.0387,32.2226,21.7387,123.2101,,,
PJC,2000-02-29,80.2000,24.9552,30.6345,21.0690,91.9881,,,
PJC,2000-03-31,191.7000,23.9161,29.4226,20.3355,110.5894,-0.2856,,
PJC,2000-04-30,212.6000,23.0233,29.3433,18.6133,105.4166,0.3004,,
PJC,2000-05-31,157.2000,18.5000,24.1032,14.7226,66.1005,0.8007,,
PJC,2000-06-30,175.7000,19.1867,24.1600,15.3867,70.9099,0.9088,0.3904,
PJC,2000-07-31,67.2000,14.6452,21.3968,9.4000,36.6125,0.5500,0.5017,
PJC,2000-08-31,119.0000,20.2387,26.6419,16.1806,80.0048,0.2894,0.6855,
PJC,2000-09-30,123.2000,19.9133,26.3000,15.3667,67.7754,0.0279,0.5930,
PJC,2000-10-31,183.6000,24.7581,30.9355,20.1419,116.2962,0.2238,0.4476,
PJC,2000-11-30,197.9000,23.3933,29.4633,19.0667,90.2558,0.5689,0.5082,
PJC,2000-12-31,176.8000,24.7516,30.2645,20.2710,105.6522,0.6445,0.3845,0.6104
PJC,2001-01-31,137.1000,25.4129,30.9548,21.4645,115.6607,0.4206,0.3506,0.6707
PJC,2001-02-28,353.2000,24.2750,29.5000,21.0036,82.6606,1.1729,1.1734,1.4203
PJC,2001-03-31,142.8000,24.3484,30.0129,20.6710,115.8598,0.9799,1.0760,1.2836
PJC,2001-04-30,177.8000,23.4300,29.5400,19.6267,110.3248,1.1807,1.0765,1.1814
PJC,2001-05-31,45.2000,17.9290,23.7548,13.6613,60.9281,-0.2326,0.6426,0.8975
PJC,2001-06-30,67.4000,16.7667,23.0533,12.8667,49.9483,-0.2880,0.4473,0.6545
PJC,2001-07-31,17.8000,19.5419,26.3226,15.4387,77.4875,-1.1146,0.1442,0.3917
PJC,2001-08-31,37.0000,22.6000,29.9548,17.4774,106.5813,-1.5277,-1.2533,0.0579
PJC,2001-09-30,176.2000,21.7033,28.8167,17.0867,84.7684,-0.9715,-0.9702,0.1710
PJC,2001-10-31,98.6000,23.4484,29.6387,18.8290,100.9756,-0.5910,-1.2773,-0.0500
PJC,2001-11-30,200.8000,23.6467,29.2500,20.2133,92.8182,0.4046,-0.7409,-0.0489
PJC,2001-12-31,294.7000,23.3581,29.3194,19.1935,90.8798,0.9374,0.0087,0.3641
PJC,2002-01-31,76.7000,25.0581,30.7581,20.6968,111.5100,0.7896,0.1041,0.1929
PJC,2002-02-28,213.9000,23.7250,29.1429,19.8929,77.8806,0.9176,0.8570,-0.2406
PJC,2002-03-31,80.5000,26.0323,31.8484,22.3032,137.8529,-0.4396,0.3183,-0.5324
PJC,2002-04-30,39.8000,25.3067,32.3167,20.6067,134.7867,-0.8242,-0.0335,-1.1502
PJC,2002-05-31,272.5000,21.2548,26.7935,17.8871,94.8191,-0.5541,0.2326,-0.4233
PJC,2002-06-30,1.9000,19.5667,25.5100,15.6533,74.6182,-0.6516,-0.8738,-0.7483
PJC,2002-07-31,23.3000,17.8484,24.3742,13.4032,61.2220,-0.3007,-0.8871,-0.6678
PJC,2002-08-31,35.6000,22.2677,29.7581,17.0097,102.5564,-2.1105,-1.8035,-0.6582
PJC,2002-09-30,35.5000,22.4533,29.9767,16.4200,92.5940,-1.9624,-1.8022,-1.2360
PJC,2002-10-31,125.8000,26.0065,32.8581,21.5613,132.1582,-1.6824,-1.3894,-1.2525
PJC,2002-11-30,175.9000,24.6667,31.1300,19.7933,103.5864,-0.6587,-1.8827,-1.4035
PJC,2002-12-31,121.9000,25.8935,32.0710,21.8839,118.7929,-0.2888,-1.5247,-2.3712
PJC,2003-01-31,388.9000,24.8484,30.0935,21.4387,109.1010,1.1389,-0.1736,-0.9382
PJC,2003-02-28,125.0000,24.0464,29.7000,20.5786,80.6528,1.0168,0.2541,-1.3088
PJC,2003-03-31,119.2000,23.9935,30.3097,20.0000,111.5223,1.0370,0.4941,-1.0428
PJC,2003-04-30,152.3000,22.0033,28.1667,17.4267,93.7042,-0.0514,0.7286,-0.4692
PJC,2003-05-31,79.0000,19.2613,25.8774,14.7839,73.4049,-0.2723,0.4876,-1.1169
PJC,2003-06-30,84.5000,20.4933,26.8700,16.1467,84.1542,-0.3155,0.4775,-0.8310
PJC,2003-07-31,32.8000,19.2710,26.3548,14.3097,74.7258,-0.9586,-0.7855,-0.8462
PJC,2003-08-31,16.4000,17.4258,25.0323,12.1935,54.2249,-1.2734,-1.1398,-0.7366
PJC,2003-09-30,130.0000,21.4133,28.2433,16.6667,81.8558,-0.9282,-0.9634,-0.3601
PJC,2003-10-31,134.8000,23.6387,30.3452,19.3548,103.1196,-0.4509,-1.0803,-0.2308
PJC,2003-11-30,271.8000,24.2233,30.3600,18.9233,98.8168,0.6764,-0.3782,0.0964
PJC,2003-12-31,161.1000,25.1613,30.7742,20.8903,110.2577,0.6892,-0.1771,0.2446
PJC,2004-01-31,181.6000,25.4355,31.4742,20.8387,115.9280,0.8471,0.2368,-0.4564
PJC,2004-02-29,19.9000,24.5517,32.0552,19.7310,88.1725,-0.4130,0.1216,-0.8689
PJC,2004-03-31,61.9000,25.0032,31.9290,19.9226,124.1338,-1.1647,-0.3089,-1.1444
PJC,2004-04-30,218.6000,23.1200,29.2267,19.8133,106.5709,-0.8387,0.0065,-0.9323
PJC,2004-05-31,225.0000,16.3323,20.9226,13.2645,47.8107,0.5525,0.0227,-0.3094
PJC,2004-06-30,243.0000,17.9500,23.8600,14.0933,59.6350,1.6220,0.5191,0.2794
PJC,2004-07-31,88.1000,17.0677,22.6097,13.4194,54.5036,1.3041,0.4014,0.5045
PJC,2004-08-31,0.9000,19.7935,27.6613,13.7935,75.5111,0.1215,0.3780,0.3960
PJC,2004-09-30,26.4000,22.9233,30.6467,17.3367,97.7163,-1.5319,0.3443,0.0279
PJC,2004-10-31,323.2000,23.0129,29.4581,18.3871,96.1735,-0.2186,0.7621,0.6175
PJC,2004-11-30,167.0000,23.1367,29.1833,18.8500,87.7045,0.5913,0.4076,0.3427
PJC,2004-12-31,88.2000,24.7645,30.7581,20.3839,105.7954,0.8436,-0.3662,0.1328
PJC,2005-01-31,229.6000,24.0097,29.6903,21.2065,99.7862,0.3768,0.0126,0.3298
PJC,2005-02-28,45.9000,25.0500,31.1536,20.5214,89.6959,-0.2925,0.1306,0.4031
PJC,2005-03-31,30.4000,25.0806,31.5935,20.6194,125.1353,-0.7735,0.0411,0.3055
PJC,2005-04-30,130.0000,23.0367,29.6267,18.8367,105.5754,-1.5464,-0.7738,0.0334
PJC,2005-05-31,80.9000,21.3032,27.6774,17.0161,95.3812,-1.3144,-1.1788,-0.6175
PJC,2005-06-30,116.8000,20.5933,25.9200,17.1400,85.2257,-0.4539,-0.9640,-1.2033
PJC,2005-07-31,18.9000,16.5065,23.0194,12.0161,49.9666,-0.8085,-1.6887,-1.4777
PJC,2005-08-31,42.5000,20.9355,29.1161,15.9419,87.3623,-1.0172,-1.6938,-1.3493
PJC,2005-09-30,90.2000,17.0700,23.4400,12.2400,45.4112,-0.9250,-1.0613,-0.8808
PJC,2005-10-31,232.1000,22.4323,28.6387,18.7000,89.9931,0.1198,-0.5628,-1.2187
PJC,2005-11-30,169.1000,23.6400,29.5200,19.5767,92.7503,0.7256,-0.1969,-1.2308
PJC,2005-12-31,235.1000,24.4710,30.4194,20.1000,102.5668,1.1206,0.1929,-0.6479
PJC,2006-01-31,86.1000,25.3000,32.0581,20.7613,114.3299,0.3216,0.2036,-1.2637
